Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.0592395620981769,-0.068642440505388,0.0562764736144042,0,0,0,4.46524857458863,0.0608289280191989,-2.54649959130438E-06,1.11851948046933E-07,0.0218722514454004,-0.000689477252402357,0.0680524540174318,0,0,0,0,0,0,package://open_nero_description/meshes/base_link.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://open_nero_description/meshes/base_link.STL,,M-MAKT-950010-B-1;M-MAKT-950011-A-1;YF24插座-1;D型模块-1;M-MAKT-950012-B-1;M-MAKT-950013-A-2;HUB-1;M-MAKT-950013-A-1;M-MAKT-950015-A-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
camera_stand_Link,0.0166419912756578,6.93889390390723E-18,-0.0192874146389437,0,0,0,0.00531091408330161,4.65820593908766E-06,9.48522319311586E-22,-4.18608407788093E-08,9.5244387196321E-07,1.81889414850786E-21,4.06661561438356E-06,0,0,0,0,0,0,package://open_nero_description/meshes/camera_stand_Link.STL,1,1,1,1,0,0,0,0,0,0,package://open_nero_description/meshes/camera_stand_Link.STL,,M-MAKT-950014-A-1,坐标系2,Axis_camera_stand_joint,camera_stand_joint,continuous,-0.059259,-0.010637,0.30766,0,-0.5445,1.5708,base_link,0,1,0,,,,,,,,,,,,
